z_threshold,vol_window,cooldown,horizon,vix_high_quantile,n_events,n_dates,mean_car,se_clustered,ci_lo,ci_hi,p_value,recovery_rate,median_car,mean_car_broad,mean_car_sector,mean_car_idio,diff_broad_minus_idio,mean_car_avol_q4,mean_car_avol_q1,diff_avol_q4_minus_q1,mean_car_high_vix,mean_car_low_vix,diff_high_minus_low_vix,ols_adj_r2,beta_crash_z,p_crash_z,beta_avol,p_avol,beta_rv20,p_rv20
-2.5,40,10,20,0.9,28246,3754,-0.0020378852966726393,0.0011020706553980274,-0.004198600929409555,0.0001228303360642758,0.06451587693345401,0.47865184450895704,-0.0030661521734218766,-0.003348264311327223,-0.00039316188185131403,-0.0016351783004857222,-0.0017130860108415006,-0.00133758960007688,-0.0024683071689083525,0.0011307175688314724,-0.007301007820284096,-0.0014495491569002808,-0.005851458663383815,0.004797329160769359,0.00010306373132508086,0.8831258853809499,-0.0026130921905093024,0.10462168762144326,0.0412972382709164,6.852215449712448e-05
-2.5,40,10,60,0.6,28010,3716,-0.0018797976946327533,0.0018652388461904326,-0.005536790114661567,0.0017771947253960609,0.31361355075701314,0.4838272045697965,-0.004365506592447943,-0.0005720368382429547,0.00427021694267352,-0.0036699913100416977,0.003097954471798743,0.0010649063799985322,-0.002867660105455622,0.0039325664854541545,0.0034193548000252443,-0.005413617193272215,0.00883297199329746,0.011965951361546767,0.0008969352546443745,0.23544825516157164,-0.0024860769785975652,0.2698839662542447,0.11511554688913804,5.867366827031087e-13
-2.5,40,10,60,0.75,28010,3716,-0.0018797976946327533,0.0018652388461904326,-0.005536790114661567,0.0017771947253960609,0.31361355075701314,0.4838272045697965,-0.004365506592447943,-0.0005720368382429547,0.00427021694267352,-0.0036699913100416977,0.003097954471798743,0.0010649063799985322,-0.002867660105455622,0.0039325664854541545,0.004895233805964312,-0.0042085624200718505,0.009103796226036163,0.011965951361546767,0.0008969352546443745,0.23544825516157164,-0.0024860769785975652,0.2698839662542447,0.11511554688913804,5.867366827031087e-13
-2.5,40,10,60,0.9,28010,3716,-0.0018797976946327533,0.0018652388461904326,-0.005536790114661567,0.0017771947253960609,0.31361355075701314,0.4838272045697965,-0.004365506592447943,-0.0005720368382429547,0.00427021694267352,-0.0036699913100416977,0.003097954471798743,0.0010649063799985322,-0.002867660105455622,0.0039325664854541545,-0.006200917956290821,-0.0013966239647438638,-0.004804293991546957,0.011965951361546767,0.0008969352546443745,0.23544825516157164,-0.0024860769785975652,0.2698839662542447,0.11511554688913804,5.867366827031087e-13
-2.5,40,20,5,0.6,24702,3646,-0.0017668904474407558,0.000524688570815061,-0.0027956027433007386,-0.000738178151580773,0.000766386710691372,0.47720832321269535,-0.0015700911318908828,-0.0023145475359949144,-0.003220588923355483,-0.001207634943156389,-0.0011069125928385253,-0.0018650644875108306,-0.0017546060102589518,-0.00011045847725187877,-0.0019145249789657664,-0.001668464106033386,-0.00024606087293238045,0.006451472012940274,-0.0001513739573583484,0.7035964401528928,-0.0021006619495855367,0.021205912263507685,0.026782397225171072,0.00026232849200987597
-2.5,40,20,5,0.75,24702,3646,-0.0017668904474407558,0.000524688570815061,-0.0027956027433007386,-0.000738178151580773,0.000766386710691372,0.47720832321269535,-0.0015700911318908828,-0.0023145475359949144,-0.003220588923355483,-0.001207634943156389,-0.0011069125928385253,-0.0018650644875108306,-0.0017546060102589518,-0.00011045847725187877,-0.002323822055689533,-0.0015787329857717856,-0.0007450890699177474,0.006451472012940274,-0.0001513739573583484,0.7035964401528928,-0.0021006619495855367,0.021205912263507685,0.026782397225171072,0.00026232849200987597
-2.5,40,20,5,0.9,24702,3646,-0.0017668904474407558,0.000524688570815061,-0.0027956027433007386,-0.000738178151580773,0.000766386710691372,0.47720832321269535,-0.0015700911318908828,-0.0023145475359949144,-0.003220588923355483,-0.001207634943156389,-0.0011069125928385253,-0.0018650644875108306,-0.0017546060102589518,-0.00011045847725187877,-0.0037944341785696016,-0.0015341044896832064,-0.002260329688886395,0.006451472012940274,-0.0001513739573583484,0.7035964401528928,-0.0021006619495855367,0.021205912263507685,0.026782397225171072,0.00026232849200987597
-2.5,40,20,10,0.6,24676,3641,-0.0013343700025707209,0.0007385847570555077,-0.002782451035880348,0.00011371103073890671,0.07089818164962405,0.48265521154157887,-0.0017390069170375444,-0.0013402929872230113,-0.0007135373931358316,-0.00141238538967984,7.209240245682866e-05,-0.001154439104158699,-0.0017524107785402926,0.0005979716743815936,-0.0007858776192217322,-0.0017005628967455303,0.0009146852775237981,0.0053336769184121335,-9.04710920555058e-05,0.8752551084402725,-0.0013320419426871347,0.29008340918615017,0.033249944741052126,1.6812178683758058e-05
-2.5,40,20,10,0.75,24676,3641,-0.0013343700025707209,0.0007385847570555077,-0.002782451035880348,0.00011371103073890671,0.07089818164962405,0.48265521154157887,-0.0017390069170375444,-0.0013402929872230113,-0.0007135373931358316,-0.00141238538967984,7.209240245682866e-05,-0.001154439104158699,-0.0017524107785402926,0.0005979716743815936,-0.0007799795042132632,-0.001521933074962185,0.0007419535707489217,0.0053336769184121335,-9.04710920555058e-05,0.8752551084402725,-0.0013320419426871347,0.29008340918615017,0.033249944741052126,1.6812178683758058e-05
-2.5,40,20,10,0.9,24676,3641,-0.0013343700025707209,0.0007385847570555077,-0.002782451035880348,0.00011371103073890671,0.07089818164962405,0.48265521154157887,-0.0017390069170375444,-0.0013402929872230113,-0.0007135373931358316,-0.00141238538967984,7.209240245682866e-05,-0.001154439104158699,-0.0017524107785402926,0.0005979716743815936,-0.002635754684570866,-0.0011847801493713548,-0.001450974535199511,0.0053336769184121335,-9.04710920555058e-05,0.8752551084402725,-0.0013320419426871347,0.29008340918615017,0.033249944741052126,1.6812178683758058e-05
